date,expected_value,preliminary_value,name,confirmed_value
161222,,,,
161222,-5300,-5300,銀行券要因,
161222,6600,5600,財政等要因,
161222,1300,300,資金過不足,
161222,,,国債買入,
161222,,,国庫短期証券買入,
161222,,,国庫短期証券売却,
161222,,,国債買現先,
161222,,,国債売現先,
161222,,,共通担保資金供給（本店）,
161222,,,共通担保資金供給（全店）,
161222,,,ＣＰ買現先,
161222,,,手形売出,
161222,-500,-500,ＣＰ等買入,
161222,1300,1300,社債等買入,
161222,-100,-100,-100,
161222,,,ＥＴＦ買入,
161222,,,Ｊ-ＲＥＩＴ買入,
161222,100,100,被災地金融機関支援資金供給等,
161222,,,貸出,
161222,300,300,国債補完供給,
161222,,-1100,"-1,100",
161222,,,米ドル資金供給用担保国債供給,
161222,+1100,+0,小計（除く貸出支援基金）,
161222,,,成長基盤強化支援資金供給,
161222,,,貸出増加支援資金供給,
161222,+0,+0,小計（貸出支援基金）,
161222,+1100,+0,合計,
161222,+2400,+300,当座預金増減,
161222,,3331100,当座預金残高,
161222,,2996600,準備預金残高,
161222,,2501200,積み終了先,
161222,,2499000,超過準備,
161222,,334500,非準預先残高,
161222,,,マネタリーベース,
161222,,積み期間（12/16～1/15日）の所要準備額（積数）,積み期間（12/16～1/15日）の所要準備額（積数）,2198900
161222,,積み期間（12/16～1/15日）の所要準備額（１日平均）,積み期間（12/16～1/15日）の所要準備額（１日平均）,70900
161222,,12/26日以降の残り要積立額（積数）,12/26日以降の残り要積立額（積数）,7700
161222,,12/26日以降の残り要積立額（１日平均）,12/26日以降の残り要積立額（１日平均）,400
