date,expected_value,preliminary_value,name,confirmed_value
160617,,,,
160617,-1400,-1400,銀行券要因,
160617,-200,100,財政等要因,
160617,-1600,-1300,資金過不足,
160617,12500,12500, ,
160617,,, ,
160617,,, ,
160617,,, ,
160617,,, ,
160617,,, ,
160617,,, ,
160617,,, ,
160617,,, ,
160617,-600,-600, ,
160617,,, ,
160617,300,300, ,
160617,,, ,
160617,,, ,
160617,,, ,
160617,400,400, ,
160617,+12600,+12200, ,
160617,,, ,
160617,,, ,
160617,+0,+0, ,
160617,+12600,+12200,合計,
160617,+11000,+10900,当座預金増減,
160617,,2949100,当座預金残高,
160617,,2657400, ,
160617,,2182400, ,
160617,,2042100, ,
160617,,291700, ,
160617,,,マネタリーベース,
160617,,積み期間（6/16～7/15日）の所要準備額（積数）,積み期間（6/16～7/15日）の所要準備額（積数）,2064500
160617,,積み期間（6/16～7/15日）の所要準備額（1日平均）,積み期間（6/16～7/15日）の所要準備額（1日平均）,68800
160617,,6/20日以降の残り要積立額（積数）,6/20日以降の残り要積立額（積数）,53400
160617,,6/20日以降の残り要積立額（１日平均）,6/20日以降の残り要積立額（１日平均）,2100
