date,expected_value,preliminary_value,name,confirmed_value
160701,,,,
160701,-900,-900,銀行券要因,
160701,-2600,-1800,財政等要因,
160701,-3500,-2700,資金過不足,
160701,12700,12700,国債買入,
160701,,,国庫短期証券買入,
160701,,,国庫短期証券売却,
160701,,,国債買現先,
160701,,,国債売現先,
160701,,,共通担保資金供給（本店）,
160701,100,100,共通担保資金供給（全店）,
160701,-200,-200,-200,
160701,,,ＣＰ買現先,
160701,,,手形売出,
160701,,,ＣＰ等買入,
160701,,,社債等買入,
160701,,,ＥＴＦ買入,
160701,,,Ｊ-ＲＥＩＴ買入,
160701,,,被災地金融機関支援資金供給等,
160701,,,貸出,
160701,100,100,国債補完供給,
160701,+12700,+12700,小計（除く貸出支援基金）,
160701,,,成長基盤強化支援資金供給,
160701,,,貸出増加支援資金供給,
160701,+0,+0,小計（貸出支援基金）,
160701,+12700,+12700,合計,
160701,+9200,+10000,当座預金増減,
160701,,3042800,当座預金残高,
160701,,2725600,準備預金残高,
160701,,2249600,積み終了先,
160701,,2249600,超過準備,
160701,,317200,非準預先残高,
160701,,,マネタリーベース,
160701,,積み期間（6/16～7/15日）の所要準備額（積数）,積み期間（6/16～7/15日）の所要準備額（積数）,2064300
160701,,積み期間（6/16～7/15日）の所要準備額（１日平均）,積み期間（6/16～7/15日）の所要準備額（１日平均）,68800
160701,,7/4日以降の残り要積立額（積数）,7/4日以降の残り要積立額（積数）,1800
160701,,7/4日以降の残り要積立額（１日平均）,7/4日以降の残り要積立額（１日平均）,200
