date,expected_value,preliminary_value,name,confirmed_value
160427,,,,
160427,-4000,-4200,銀行券要因,
160427,-7400,-9900,財政等要因,
160427,-11400,-14100,資金過不足,
160427,,, ,
160427,,, ,
160427,,, ,
160427,,, ,
160427,,, ,
160427,,, ,
160427,,, ,
160427,,, ,
160427,,, ,
160427,-200,-200, ,
160427,,, ,
160427,600,600, ,
160427,,, ,
160427,,, ,
160427,,, ,
160427,100,100, ,
160427,+500,+400, ,
160427,,, ,
160427,,, ,
160427,+0,+0, ,
160427,+500,+400,合計,
160427,-10900,-13700,当座預金増減,
160427,,2839200,当座預金残高,
160427,,2539800, ,
160427,,2081400, ,
160427,,2081400, ,
160427,,299400, ,
160427,,,マネタリーベース,
160427,,積み期間（4/16～5/15日）の所要準備額（積数）,積み期間（4/16～5/15日）の所要準備額（積数）,2037000
160427,,積み期間（4/16～5/15日）の所要準備額（1日平均）,積み期間（4/16～5/15日）の所要準備額（1日平均）,67900
160427,,4/28日以降の残り要積立額（積数）,4/28日以降の残り要積立額（積数）,5200
160427,,4/28日以降の残り要積立額（１日平均）,4/28日以降の残り要積立額（１日平均）,300
