date,expected_value,preliminary_value,name,confirmed_value
161213,,,,
161213,-2500,-2500,銀行券要因,
161213,1500,1000,財政等要因,
161213,-1000,-1500,資金過不足,
161213,11300,11300,国債買入,
161213,12500,12500,国庫短期証券買入,
161213,,,国庫短期証券売却,
161213,,,国債買現先,
161213,,,国債売現先,
161213,,,共通担保資金供給（本店）,
161213,,,共通担保資金供給（全店）,
161213,,,ＣＰ買現先,
161213,,,手形売出,
161213,-900,-900,ＣＰ等買入,
161213,,,社債等買入,
161213,100,100,ＥＴＦ買入,
161213,,,Ｊ-ＲＥＩＴ買入,
161213,,,被災地金融機関支援資金供給等,
161213,,,貸出,
161213,200,200,国債補完供給,
161213,,-600,-600,
161213,,,米ドル資金供給用担保国債供給,
161213,+23200,+22600,小計（除く貸出支援基金）,
161213,,,成長基盤強化支援資金供給,
161213,,,貸出増加支援資金供給,
161213,+0,+0,小計（貸出支援基金）,
161213,+23200,+22600,合計,
161213,+22200,+21100,当座預金増減,
161213,,3115600,当座預金残高,
161213,,2798900,準備預金残高,
161213,,2362600,積み終了先,
161213,,2362500,超過準備,
161213,,316700,非準預先残高,
161213,,,マネタリーベース,
161213,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2122300
161213,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70700
161213,,12/14日以降の残り要積立額（積数）,12/14日以降の残り要積立額（積数）,100
161213,,12/14日以降の残り要積立額（１日平均）,12/14日以降の残り要積立額（１日平均）,0
