date,expected_value,preliminary_value,name,confirmed_value
160223,,,,
160223,-1200,-1200,銀行券要因,
160223,5000,4100,財政等要因,
160223,3800,2900,資金過不足,
160223,13100,13100, ,
160223,17600,17600, ,
160223,,, ,
160223,,, ,
160223,,, ,
160223,,, ,
160223,,, ,
160223,,, ,
160223,,, ,
160223,-100,-100, ,
160223,,, ,
160223,,, ,
160223,,, ,
160223,,, ,
160223,,, ,
160223,600,600, ,
160223,+31200,+30400, ,
160223,,, ,
160223,,, ,
160223,+0,+0, ,
160223,+31200,+30400,合計,
160223,+35000,+33300,当座預金増減,
160223,,2584200,当座預金残高,
160223,,2350100, ,
160223,,1898000, ,
160223,,1897700, ,
160223,,234100, ,
160223,,,マネタリーベース,
160223,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1900000
160223,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,65500
160223,,2/24日以降の残り要積立額（積数）,2/24日以降の残り要積立額（積数）,41200
160223,,2/24日以降の残り要積立額（１日平均）,2/24日以降の残り要積立額（１日平均）,2000
