date,expected_value,preliminary_value,name,confirmed_value
160304,,,,
160304,-200,-200,銀行券要因,
160304,2800,3500,財政等要因,
160304,2600,3300,資金過不足,
160304,5500,5500, ,
160304,,, ,
160304,,, ,
160304,,, ,
160304,,, ,
160304,,, ,
160304,,, ,
160304,,, ,
160304,,, ,
160304,-600,-600, ,
160304,,, ,
160304,100,100, ,
160304,,, ,
160304,,, ,
160304,,, ,
160304,100,100, ,
160304,+5100,+5100, ,
160304,7100,7100, ,
160304,,, ,
160304,+3700,+3700, ,
160304,+8800,+8800,合計,
160304,+11400,+12100,当座預金増減,
160304,,2561700,当座預金残高,
160304,,2313400, ,
160304,,1877300, ,
160304,,1877100, ,
160304,,248300, ,
160304,,,マネタリーベース,
160304,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1917300
160304,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,66100
160304,,3/7日以降の残り要積立額（積数）,3/7日以降の残り要積立額（積数）,400
160304,,3/7日以降の残り要積立額（１日平均）,3/7日以降の残り要積立額（１日平均）,0
