date,expected_value,preliminary_value,name,confirmed_value
161020,,,,
161020,-1300,-1400,銀行券要因,
161020,-24500,-24500,財政等要因,
161020,-25800,-25900,資金過不足,
161020,,,国債買入,
161020,,,国庫短期証券買入,
161020,,,国庫短期証券売却,
161020,,,国債買現先,
161020,,,国債売現先,
161020,,,共通担保資金供給（本店）,
161020,,,共通担保資金供給（全店）,
161020,,,ＣＰ買現先,
161020,,,手形売出,
161020,-300,-300,ＣＰ等買入,
161020,1000,1000,社債等買入,
161020,-200,-200,-200,
161020,,,ＥＴＦ買入,
161020,,,Ｊ-ＲＥＩＴ買入,
161020,,,被災地金融機関支援資金供給等,
161020,,,貸出,
161020,,,国債補完供給,
161020,,,米ドル資金供給用担保国債供給,
161020,+500,+500,小計（除く貸出支援基金）,
161020,,,成長基盤強化支援資金供給,
161020,,,貸出増加支援資金供給,
161020,+0,+0,小計（貸出支援基金）,
161020,+500,+500,合計,
161020,-25300,-25400,当座預金増減,
161020,,3129400,当座預金残高,
161020,,2804300,準備預金残高,
161020,,2314800,積み終了先,
161020,,2309000,超過準備,
161020,,325100,非準預先残高,
161020,,,マネタリーベース,
161020,,積み期間（10/16～11/15日）の所要準備額（積数）,積み期間（10/16～11/15日）の所要準備額（積数）,2153500
161020,,積み期間（10/16～11/15日）の所要準備額（１日平均）,積み期間（10/16～11/15日）の所要準備額（１日平均）,69500
161020,,10/21日以降の残り要積立額（積数）,10/21日以降の残り要積立額（積数）,29500
161020,,10/21日以降の残り要積立額（１日平均）,10/21日以降の残り要積立額（１日平均）,1100
