date,expected_value,preliminary_value,name,confirmed_value
160829,,,,
160829,0,-100,銀行券要因,
160829,-19800,-20200,財政等要因,
160829,-19800,-20300,資金過不足,
160829,,,国債買入,
160829,,,国庫短期証券買入,
160829,,,国庫短期証券売却,
160829,,,国債買現先,
160829,,,国債売現先,
160829,,,共通担保資金供給（本店）,
160829,1900,1900,共通担保資金供給（全店）,
160829,-1900,-1900,"-1,900",
160829,,,ＣＰ買現先,
160829,,,手形売出,
160829,-500,-500,ＣＰ等買入,
160829,,,社債等買入,
160829,,,ＥＴＦ買入,
160829,,,Ｊ-ＲＥＩＴ買入,
160829,,,被災地金融機関支援資金供給等,
160829,,,貸出,
160829,500,500,国債補完供給,
160829,,-400,-400,
160829,+0,-400,小計（除く貸出支援基金）,
160829,,,成長基盤強化支援資金供給,
160829,,,貸出増加支援資金供給,
160829,+0,+0,小計（貸出支援基金）,
160829,+0,-400,合計,
160829,-19800,-20700,当座預金増減,
160829,,3007100,当座預金残高,
160829,,2727000,準備預金残高,
160829,,2259400,積み終了先,
160829,,2259400,超過準備,
160829,,280100,非準預先残高,
160829,,,マネタリーベース,
160829,,積み期間（8/16～9/15日）の所要準備額（積数）,積み期間（8/16～9/15日）の所要準備額（積数）,2141800
160829,,積み期間（8/16～9/15日）の所要準備額（１日平均）,積み期間（8/16～9/15日）の所要準備額（１日平均）,69100
160829,,8/30日以降の残り要積立額（積数）,8/30日以降の残り要積立額（積数）,7600
160829,,8/30日以降の残り要積立額（１日平均）,8/30日以降の残り要積立額（１日平均）,400
