date,expected_value,preliminary_value,name,confirmed_value
161130,,,,
161130,-1100,-1100,銀行券要因,
161130,13700,12500,財政等要因,
161130,12600,11400,資金過不足,
161130,8000,8000,国債買入,
161130,,,国庫短期証券買入,
161130,,,国庫短期証券売却,
161130,,,国債買現先,
161130,,,国債売現先,
161130,,,共通担保資金供給（本店）,
161130,,,共通担保資金供給（全店）,
161130,,,ＣＰ買現先,
161130,,,手形売出,
161130,3500,3500,ＣＰ等買入,
161130,-1800,-1800,"-1,800",
161130,,,社債等買入,
161130,,,ＥＴＦ買入,
161130,,,Ｊ-ＲＥＩＴ買入,
161130,,,被災地金融機関支援資金供給等,
161130,,,貸出,
161130,100,100,国債補完供給,
161130,,-100,-100,
161130,,,米ドル資金供給用担保国債供給,
161130,+9800,+9700,小計（除く貸出支援基金）,
161130,,,成長基盤強化支援資金供給,
161130,,,貸出増加支援資金供給,
161130,+0,+0,小計（貸出支援基金）,
161130,+9800,+9700,合計,
161130,+22400,+21100,当座預金増減,
161130,,3177000,当座預金残高,
161130,,2838800,準備預金残高,
161130,,2394000,積み終了先,
161130,,2393800,超過準備,
161130,,338200,非準預先残高,
161130,,,マネタリーベース,
161130,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2110900
161130,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70400
161130,,12/1日以降の残り要積立額（積数）,12/1日以降の残り要積立額（積数）,7400
161130,,12/1日以降の残り要積立額（１日平均）,12/1日以降の残り要積立額（１日平均）,500
