date,expected_value,preliminary_value,name,confirmed_value
160218,,,,
160218,-900,-900,銀行券要因,
160218,-9400,-10200,財政等要因,
160218,-10300,-11100,資金過不足,
160218,,, ,
160218,,, ,
160218,,, ,
160218,,, ,
160218,,, ,
160218,,, ,
160218,,, ,
160218,,, ,
160218,,, ,
160218,-200,-200, ,
160218,,, ,
160218,100,100, ,
160218,,, ,
160218,,, ,
160218,,, ,
160218,300,300, ,
160218,+200,-200, ,
160218,,, ,
160218,,, ,
160218,+0,+0, ,
160218,+200,-200,合計,
160218,-10100,-11300,当座預金増減,
160218,,2582400,当座預金残高,
160218,,2355700, ,
160218,,1850400, ,
160218,,1817300, ,
160218,,226700, ,
160218,,,マネタリーベース,
160218,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1900000
160218,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,65500
160218,,2/19日以降の残り要積立額（積数）,2/19日以降の残り要積立額（積数）,136200
160218,,2/19日以降の残り要積立額（１日平均）,2/19日以降の残り要積立額（１日平均）,5200
