date,expected_value,preliminary_value,name,confirmed_value
160921,,,,
160921,-800,-900,銀行券要因,
160921,2400,2400,財政等要因,
160921,1600,1500,資金過不足,
160921,9000,9000,国債買入,
160921,12500,12500,国庫短期証券買入,
160921,,,国庫短期証券売却,
160921,,,国債買現先,
160921,,,国債売現先,
160921,,,共通担保資金供給（本店）,
160921,,,共通担保資金供給（全店）,
160921,,,ＣＰ買現先,
160921,,,手形売出,
160921,-800,-800,ＣＰ等買入,
160921,,,社債等買入,
160921,300,300,ＥＴＦ買入,
160921,,,Ｊ-ＲＥＩＴ買入,
160921,,,被災地金融機関支援資金供給等,
160921,,,貸出,
160921,1400,1400,国債補完供給,
160921,,-1100,"-1,100",
160921,,,米ドル資金供給用担保国債供給,
160921,+22400,+21300,小計（除く貸出支援基金）,
160921,,,成長基盤強化支援資金供給,
160921,,,貸出増加支援資金供給,
160921,+0,+0,小計（貸出支援基金）,
160921,+22400,+21300,合計,
160921,+24000,+22800,当座預金増減,
160921,,3119000,当座預金残高,
160921,,2818600,準備預金残高,
160921,,2332900,積み終了先,
160921,,2330500,超過準備,
160921,,300400,非準預先残高,
160921,,,マネタリーベース,
160921,,積み期間（9/16～10/15日）の所要準備額（積数）,積み期間（9/16～10/15日）の所要準備額（積数）,2072900
160921,,積み期間（9/16～10/15日）の所要準備額（１日平均）,積み期間（9/16～10/15日）の所要準備額（１日平均）,69100
160921,,9/23日以降の残り要積立額（積数）,9/23日以降の残り要積立額（積数）,20000
160921,,9/23日以降の残り要積立額（１日平均）,9/23日以降の残り要積立額（１日平均）,900
