date,expected_value,preliminary_value,name,confirmed_value
160927,,,,
160927,0,0,銀行券要因,
160927,-7200,-8200,財政等要因,
160927,-7200,-8200,資金過不足,
160927,,,国債買入,
160927,7500,7500,国庫短期証券買入,
160927,,,国庫短期証券売却,
160927,,,国債買現先,
160927,,,国債売現先,
160927,,,共通担保資金供給（本店）,
160927,,,共通担保資金供給（全店）,
160927,,,ＣＰ買現先,
160927,,,手形売出,
160927,-700,-700,ＣＰ等買入,
160927,,,社債等買入,
160927,100,100,ＥＴＦ買入,
160927,,,Ｊ-ＲＥＩＴ買入,
160927,,,被災地金融機関支援資金供給等,
160927,,,貸出,
160927,1600,1600,国債補完供給,
160927,,-800,-800,
160927,,,米ドル資金供給用担保国債供給,
160927,+8500,+7700,小計（除く貸出支援基金）,
160927,,,成長基盤強化支援資金供給,
160927,,,貸出増加支援資金供給,
160927,+0,+0,小計（貸出支援基金）,
160927,+8500,+7700,合計,
160927,+1300,-500,当座預金増減,
160927,,3125500,当座預金残高,
160927,,2818300,準備預金残高,
160927,,2344900,積み終了先,
160927,,2344900,超過準備,
160927,,307200,非準預先残高,
160927,,,マネタリーベース,
160927,,積み期間（9/16～10/15日）の所要準備額（積数）,積み期間（9/16～10/15日）の所要準備額（積数）,2072900
160927,,積み期間（9/16～10/15日）の所要準備額（１日平均）,積み期間（9/16～10/15日）の所要準備額（１日平均）,69100
160927,,9/28日以降の残り要積立額（積数）,9/28日以降の残り要積立額（積数）,8600
160927,,9/28日以降の残り要積立額（１日平均）,9/28日以降の残り要積立額（１日平均）,500
