date,expected_value,preliminary_value,name,confirmed_value
160906,,,,
160906,1000,1000,銀行券要因,
160906,3400,3800,財政等要因,
160906,4400,4800,資金過不足,
160906,12700,12700,国債買入,
160906,7500,7500,国庫短期証券買入,
160906,,,国庫短期証券売却,
160906,,,国債買現先,
160906,,,国債売現先,
160906,,,共通担保資金供給（本店）,
160906,,,共通担保資金供給（全店）,
160906,,,ＣＰ買現先,
160906,,,手形売出,
160906,-200,-200,ＣＰ等買入,
160906,,,社債等買入,
160906,200,200,ＥＴＦ買入,
160906,,,Ｊ-ＲＥＩＴ買入,
160906,,,被災地金融機関支援資金供給等,
160906,,,貸出,
160906,300,300,国債補完供給,
160906,,-400,-400,
160906,+20500,+20100,小計（除く貸出支援基金）,
160906,,,成長基盤強化支援資金供給,
160906,,,貸出増加支援資金供給,
160906,+0,+0,小計（貸出支援基金）,
160906,+20500,+20100,合計,
160906,+24900,+24900,当座預金増減,
160906,,3028500,当座預金残高,
160906,,2725200,準備預金残高,
160906,,2268500,積み終了先,
160906,,2268500,超過準備,
160906,,303300,非準預先残高,
160906,,,マネタリーベース,
160906,,積み期間（8/16～9/15日）の所要準備額（積数）,積み期間（8/16～9/15日）の所要準備額（積数）,2141700
160906,,積み期間（8/16～9/15日）の所要準備額（１日平均）,積み期間（8/16～9/15日）の所要準備額（１日平均）,69100
160906,,9/7日以降の残り要積立額（積数）,9/7日以降の残り要積立額（積数）,3100
160906,,9/7日以降の残り要積立額（１日平均）,9/7日以降の残り要積立額（１日平均）,300
