date,expected_value,preliminary_value,name,confirmed_value
161031,,,,
161031,600,500,銀行券要因,
161031,-16200,-15700,財政等要因,
161031,-15600,-15200,資金過不足,
161031,,,国債買入,
161031,,,国庫短期証券買入,
161031,,,国庫短期証券売却,
161031,,,国債買現先,
161031,,,国債売現先,
161031,,,共通担保資金供給（本店）,
161031,2700,2700,共通担保資金供給（全店）,
161031,-1900,-1900,"-1,900",
161031,,,ＣＰ買現先,
161031,,,手形売出,
161031,3500,3500,ＣＰ等買入,
161031,-2200,-2200,"-2,200",
161031,,,社債等買入,
161031,500,500,ＥＴＦ買入,
161031,,,Ｊ-ＲＥＩＴ買入,
161031,,,被災地金融機関支援資金供給等,
161031,,,貸出,
161031,,-400,国債補完供給,
161031,,,米ドル資金供給用担保国債供給,
161031,+2600,+2200,小計（除く貸出支援基金）,
161031,,,成長基盤強化支援資金供給,
161031,,,貸出増加支援資金供給,
161031,+0,+0,小計（貸出支援基金）,
161031,+2600,+2200,合計,
161031,-13000,-13000,当座預金増減,
161031,,3159600,当座預金残高,
161031,,2839800,準備預金残高,
161031,,2371000,積み終了先,
161031,,2371000,超過準備,
161031,,319800,非準預先残高,
161031,,,マネタリーベース,
161031,,積み期間（10/16～11/15日）の所要準備額（積数）,積み期間（10/16～11/15日）の所要準備額（積数）,2155200
161031,,積み期間（10/16～11/15日）の所要準備額（１日平均）,積み期間（10/16～11/15日）の所要準備額（１日平均）,69500
161031,,11/1日以降の残り要積立額（積数）,11/1日以降の残り要積立額（積数）,5300
161031,,11/1日以降の残り要積立額（１日平均）,11/1日以降の残り要積立額（１日平均）,400
