date,expected_value,preliminary_value,name,confirmed_value
161207,,,,
161207,-1300,-1200,銀行券要因,
161207,3600,300,財政等要因,
161207,2300,-900,資金過不足,
161207,4100,4100,国債買入,
161207,,,国庫短期証券買入,
161207,,,国庫短期証券売却,
161207,,,国債買現先,
161207,,,国債売現先,
161207,,,共通担保資金供給（本店）,
161207,,,共通担保資金供給（全店）,
161207,,,ＣＰ買現先,
161207,,,手形売出,
161207,-100,-100,ＣＰ等買入,
161207,,,社債等買入,
161207,,,ＥＴＦ買入,
161207,,,Ｊ-ＲＥＩＴ買入,
161207,,,被災地金融機関支援資金供給等,
161207,,,貸出,
161207,500,500,国債補完供給,
161207,,,米ドル資金供給用担保国債供給,
161207,+4500,+4500,小計（除く貸出支援基金）,
161207,,,成長基盤強化支援資金供給,
161207,,,貸出増加支援資金供給,
161207,+0,+0,小計（貸出支援基金）,
161207,+4500,+4500,合計,
161207,+6800,+3600,当座預金増減,
161207,,3119300,当座預金残高,
161207,,2799800,準備預金残高,
161207,,2363000,積み終了先,
161207,,2363000,超過準備,
161207,,319500,非準預先残高,
161207,,,マネタリーベース,
161207,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2122300
161207,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70700
161207,,12/8日以降の残り要積立額（積数）,12/8日以降の残り要積立額（積数）,2500
161207,,12/8日以降の残り要積立額（１日平均）,12/8日以降の残り要積立額（１日平均）,300
