date,expected_value,preliminary_value,name,confirmed_value
160523,,,,
160523,700,400,銀行券要因,
160523,-5400,-6300,財政等要因,
160523,-4700,-5900,資金過不足,
160523,,, ,
160523,,, ,
160523,,, ,
160523,,, ,
160523,,, ,
160523,,, ,
160523,5600,5600, ,
160523,,, ,
160523,,, ,
160523,4000,4000, ,
160523,,, ,
160523,,, ,
160523,,, ,
160523,,, ,
160523,,, ,
160523,,-200, ,
160523,+4300,+4100, ,
160523,,, ,
160523,,, ,
160523,+0,+0, ,
160523,+4300,+4100,合計,
160523,-400,-1800,当座預金増減,
160523,,2783600,当座預金残高,
160523,,2514500, ,
160523,,2054200, ,
160523,,2054200, ,
160523,,269100, ,
160523,,,マネタリーベース,
160523,,積み期間（5/16～6/15日）の所要準備額（積数）,積み期間（5/16～6/15日）の所要準備額（積数）,2132500
160523,,積み期間（5/16～6/15日）の所要準備額（1日平均）,積み期間（5/16～6/15日）の所要準備額（1日平均）,68800
160523,,5/24日以降の残り要積立額（積数）,5/24日以降の残り要積立額（積数）,33100
160523,,5/24日以降の残り要積立額（１日平均）,5/24日以降の残り要積立額（１日平均）,1400
