date,expected_value,preliminary_value,name,confirmed_value
160506,,,,
160506,2500,2900,銀行券要因,
160506,-8900,-7700,財政等要因,
160506,-6400,-4800,資金過不足,
160506,,, ,
160506,,, ,
160506,,, ,
160506,,, ,
160506,,, ,
160506,,, ,
160506,,, ,
160506,,, ,
160506,,, ,
160506,-800,-800, ,
160506,,, ,
160506,100,100, ,
160506,,, ,
160506,,, ,
160506,,, ,
160506,100,100, ,
160506,-600,-1100, ,
160506,,, ,
160506,,, ,
160506,+0,+0, ,
160506,-600,-1100,合計,
160506,-7000,-5900,当座預金増減,
160506,,2805100,当座預金残高,
160506,,2530000, ,
160506,,2077400, ,
160506,,2077400, ,
160506,,275100, ,
160506,,,マネタリーベース,
160506,,積み期間（4/16～5/15日）の所要準備額（積数）,積み期間（4/16～5/15日）の所要準備額（積数）,2046800
160506,,積み期間（4/16～5/15日）の所要準備額（1日平均）,積み期間（4/16～5/15日）の所要準備額（1日平均）,68200
160506,,5/9日以降の残り要積立額（積数）,5/9日以降の残り要積立額（積数）,500
160506,,5/9日以降の残り要積立額（１日平均）,5/9日以降の残り要積立額（１日平均）,100
