date,expected_value,preliminary_value,name,confirmed_value
161109,,,,
161109,800,800,銀行券要因,
161109,100,200,財政等要因,
161109,900,1000,資金過不足,
161109,9000,9000,国債買入,
161109,,,国庫短期証券買入,
161109,,,国庫短期証券売却,
161109,,,国債買現先,
161109,,,国債売現先,
161109,,,共通担保資金供給（本店）,
161109,,,共通担保資金供給（全店）,
161109,,,ＣＰ買現先,
161109,,,手形売出,
161109,-200,-200,ＣＰ等買入,
161109,,,社債等買入,
161109,400,400,ＥＴＦ買入,
161109,,,Ｊ-ＲＥＩＴ買入,
161109,,,被災地金融機関支援資金供給等,
161109,,,貸出,
161109,400,400,国債補完供給,
161109,,-900,-900,
161109,,,米ドル資金供給用担保国債供給,
161109,+9600,+8700,小計（除く貸出支援基金）,
161109,,,成長基盤強化支援資金供給,
161109,,,貸出増加支援資金供給,
161109,+0,+0,小計（貸出支援基金）,
161109,+9600,+8700,合計,
161109,+10500,+9700,当座預金増減,
161109,,3200600,当座預金残高,
161109,,2870400,準備預金残高,
161109,,2409700,積み終了先,
161109,,2409700,超過準備,
161109,,330200,非準預先残高,
161109,,,マネタリーベース,
161109,,積み期間（10/16～11/15日）の所要準備額（積数）,積み期間（10/16～11/15日）の所要準備額（積数）,2170600
161109,,積み期間（10/16～11/15日）の所要準備額（１日平均）,積み期間（10/16～11/15日）の所要準備額（１日平均）,70000
161109,,11/10日以降の残り要積立額（積数）,11/10日以降の残り要積立額（積数）,1900
161109,,11/10日以降の残り要積立額（１日平均）,11/10日以降の残り要積立額（１日平均）,300
