date,expected_value,preliminary_value,name,confirmed_value
161205,,,,
161205,-400,-500,銀行券要因,
161205,-3800,-3800,財政等要因,
161205,-4200,-4300,資金過不足,
161205,,,国債買入,
161205,,,国庫短期証券買入,
161205,,,国庫短期証券売却,
161205,,,国債買現先,
161205,,,国債売現先,
161205,,,共通担保資金供給（本店）,
161205,1500,1500,共通担保資金供給（全店）,
161205,-1500,-1500,"-1,500",
161205,,,ＣＰ買現先,
161205,,,手形売出,
161205,-300,-300,ＣＰ等買入,
161205,,,社債等買入,
161205,,,ＥＴＦ買入,
161205,,,Ｊ-ＲＥＩＴ買入,
161205,,,被災地金融機関支援資金供給等,
161205,,,貸出,
161205,,-1100,国債補完供給,
161205,,,米ドル資金供給用担保国債供給,
161205,-300,-1400,小計（除く貸出支援基金）,
161205,,,成長基盤強化支援資金供給,
161205,,,貸出増加支援資金供給,
161205,+0,+0,小計（貸出支援基金）,
161205,-300,-1400,合計,
161205,-4500,-5700,当座預金増減,
161205,,3098400,当座預金残高,
161205,,2768100,準備預金残高,
161205,,2328100,積み終了先,
161205,,2328100,超過準備,
161205,,330300,非準預先残高,
161205,,,マネタリーベース,
161205,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2110900
161205,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70400
161205,,12/6日以降の残り要積立額（積数）,12/6日以降の残り要積立額（積数）,3500
161205,,12/6日以降の残り要積立額（１日平均）,12/6日以降の残り要積立額（１日平均）,300
