date,expected_value,preliminary_value,name,confirmed_value
160622,,,,
160622,-1100,-1100,銀行券要因,
160622,-800,-1100,財政等要因,
160622,-1900,-2200,資金過不足,
160622,5300,5300,国債買入,
160622,,,国庫短期証券買入,
160622,,,国庫短期証券売却,
160622,,,国債買現先,
160622,,,国債売現先,
160622,,,共通担保資金供給（本店）,
160622,,,共通担保資金供給（全店）,
160622,,,ＣＰ買現先,
160622,,,手形売出,
160622,-200,-200,ＣＰ等買入,
160622,,,社債等買入,
160622,200,200,ＥＴＦ買入,
160622,,,Ｊ-ＲＥＩＴ買入,
160622,,,被災地金融機関支援資金供給等,
160622,,,貸出,
160622,300,300,国債補完供給,
160622,+5600,+5600,小計（除く貸出支援基金）,
160622,,,成長基盤強化支援資金供給,
160622,,,貸出増加支援資金供給,
160622,+0,+0,小計（貸出支援基金）,
160622,+5600,+5600,合計,
160622,+3700,+3400,当座預金増減,
160622,,3020200,当座預金残高,
160622,,2732200,準備預金残高,
160622,,2243400,積み終了先,
160622,,2242300,超過準備,
160622,,288000,非準預先残高,
160622,,,マネタリーベース,
160622,,積み期間（6/16～7/15日）の所要準備額（積数）,積み期間（6/16～7/15日）の所要準備額（積数）,2064500
160622,,積み期間（6/16～7/15日）の所要準備額（１日平均）,積み期間（6/16～7/15日）の所要準備額（１日平均）,68800
160622,,6/23日以降の残り要積立額（積数）,6/23日以降の残り要積立額（積数）,11600
160622,,6/23日以降の残り要積立額（１日平均）,6/23日以降の残り要積立額（１日平均）,500
