date,expected_value,preliminary_value,name,confirmed_value
161202,,,,
161202,-1700,-1600,銀行券要因,
161202,-72400,-72700,財政等要因,
161202,-74100,-74300,資金過不足,
161202,11800,11800,国債買入,
161202,,,国庫短期証券買入,
161202,,,国庫短期証券売却,
161202,,,国債買現先,
161202,,,国債売現先,
161202,,,共通担保資金供給（本店）,
161202,,,共通担保資金供給（全店）,
161202,,,ＣＰ買現先,
161202,,,手形売出,
161202,-200,-200,ＣＰ等買入,
161202,-200,-200,社債等買入,
161202,,,ＥＴＦ買入,
161202,,,Ｊ-ＲＥＩＴ買入,
161202,,,被災地金融機関支援資金供給等,
161202,,,貸出,
161202,,,国債補完供給,
161202,,,米ドル資金供給用担保国債供給,
161202,+11400,+11400,小計（除く貸出支援基金）,
161202,6200,6200,成長基盤強化支援資金供給,
161202,-5200,-5200,"-5,200",
161202,,,貸出増加支援資金供給,
161202,+1000,+1000,小計（貸出支援基金）,
161202,+12400,+12400,合計,
161202,-61700,-61900,当座預金増減,
161202,,3104100,当座預金残高,
161202,,2789600,準備預金残高,
161202,,2350100,積み終了先,
161202,,2350100,超過準備,
161202,,314500,非準預先残高,
161202,,,マネタリーベース,
161202,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2110900
161202,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70400
161202,,12/5日以降の残り要積立額（積数）,12/5日以降の残り要積立額（積数）,4200
161202,,12/5日以降の残り要積立額（１日平均）,12/5日以降の残り要積立額（１日平均）,400
