date,expected_value,preliminary_value,name,confirmed_value
160818,,,,
160818,-500,-400,銀行券要因,
160818,-3900,-3600,財政等要因,
160818,-4400,-4000,資金過不足,
160818,,,国債買入,
160818,,,国庫短期証券買入,
160818,,,国庫短期証券売却,
160818,,,国債買現先,
160818,,,国債売現先,
160818,,,共通担保資金供給（本店）,
160818,,,共通担保資金供給（全店）,
160818,,,ＣＰ買現先,
160818,,,手形売出,
160818,-200,-200,ＣＰ等買入,
160818,,,社債等買入,
160818,,,ＥＴＦ買入,
160818,,,Ｊ-ＲＥＩＴ買入,
160818,,,被災地金融機関支援資金供給等,
160818,,,貸出,
160818,200,200,国債補完供給,
160818,,-200,-200,
160818,+0,-200,小計（除く貸出支援基金）,
160818,,,成長基盤強化支援資金供給,
160818,,,貸出増加支援資金供給,
160818,+0,+0,小計（貸出支援基金）,
160818,+0,-200,合計,
160818,-4400,-4200,当座預金増減,
160818,,3034200,当座預金残高,
160818,,2740400,準備預金残高,
160818,,2208200,積み終了先,
160818,,2180200,超過準備,
160818,,293800,非準預先残高,
160818,,,マネタリーベース,
160818,,積み期間（8/16～9/15日）の所要準備額（積数）,積み期間（8/16～9/15日）の所要準備額（積数）,2142600
160818,,積み期間（8/16～9/15日）の所要準備額（１日平均）,積み期間（8/16～9/15日）の所要準備額（１日平均）,69100
160818,,8/19日以降の残り要積立額（積数）,8/19日以降の残り要積立額（積数）,101700
160818,,8/19日以降の残り要積立額（１日平均）,8/19日以降の残り要積立額（１日平均）,3600
