date,expected_value,preliminary_value,name,confirmed_value
160329,,,,
160329,-400,-400,銀行券要因,
160329,-2700,-3800,財政等要因,
160329,-3100,-4200,資金過不足,
160329,,, ,
160329,10000,10000, ,
160329,,, ,
160329,,, ,
160329,,, ,
160329,,, ,
160329,600,600, ,
160329,,, ,
160329,,, ,
160329,-800,-800, ,
160329,,, ,
160329,,, ,
160329,,, ,
160329,,, ,
160329,,, ,
160329,1100,1100, ,
160329,+8500,+7500, ,
160329,,, ,
160329,,, ,
160329,+0,+0, ,
160329,+8500,+7500,合計,
160329,+5400,+3300,当座預金増減,
160329,,2725400,当座預金残高,
160329,,2465300, ,
160329,,2015800, ,
160329,,2015800, ,
160329,,260100, ,
160329,,,マネタリーベース,
160329,,積み期間（3/16～4/15日）の所要準備額（積数）,積み期間（3/16～4/15日）の所要準備額（積数）,2047500
160329,,積み期間（3/16～4/15日）の所要準備額（1日平均）,積み期間（3/16～4/15日）の所要準備額（1日平均）,66000
160329,,3/30日以降の残り要積立額（積数）,3/30日以降の残り要積立額（積数）,4800
160329,,3/30日以降の残り要積立額（１日平均）,3/30日以降の残り要積立額（１日平均）,300
