date,expected_value,preliminary_value,name,confirmed_value
160712,,,,
160712,500,500,銀行券要因,
160712,-6600,-6000,財政等要因,
160712,-6100,-5500,資金過不足,
160712,11900,11900,国債買入,
160712,30000,30000,国庫短期証券買入,
160712,,,国庫短期証券売却,
160712,,,国債買現先,
160712,,,国債売現先,
160712,,,共通担保資金供給（本店）,
160712,,,共通担保資金供給（全店）,
160712,,,ＣＰ買現先,
160712,,,手形売出,
160712,3500,3500,ＣＰ等買入,
160712,-600,-600,-600,
160712,-100,-100,社債等買入,
160712,,,ＥＴＦ買入,
160712,,,Ｊ-ＲＥＩＴ買入,
160712,,,被災地金融機関支援資金供給等,
160712,,,貸出,
160712,200,200,国債補完供給,
160712,,-3000,"-3,000",
160712,+44900,+41900,小計（除く貸出支援基金）,
160712,,,成長基盤強化支援資金供給,
160712,,,貸出増加支援資金供給,
160712,+0,+0,小計（貸出支援基金）,
160712,+44900,+41900,合計,
160712,+38800,+36400,当座預金増減,
160712,,3025100,当座預金残高,
160712,,2735600,準備預金残高,
160712,,2261900,積み終了先,
160712,,2261800,超過準備,
160712,,289500,非準預先残高,
160712,,,マネタリーベース,
160712,,積み期間（6/16～7/15日）の所要準備額（積数）,積み期間（6/16～7/15日）の所要準備額（積数）,2076200
160712,,積み期間（6/16～7/15日）の所要準備額（１日平均）,積み期間（6/16～7/15日）の所要準備額（１日平均）,69200
160712,,7/13日以降の残り要積立額（積数）,7/13日以降の残り要積立額（積数）,100
160712,,7/13日以降の残り要積立額（１日平均）,7/13日以降の残り要積立額（１日平均）,0
