date,expected_value,preliminary_value,name,confirmed_value
160525,,,,
160525,-700,-700,銀行券要因,
160525,2400,500,財政等要因,
160525,1700,-200,資金過不足,
160525,5300,5300, ,
160525,,, ,
160525,,, ,
160525,,, ,
160525,,, ,
160525,,, ,
160525,,, ,
160525,,, ,
160525,,, ,
160525,-400,-400, ,
160525,-200,-200, ,
160525,300,300, ,
160525,,, ,
160525,,, ,
160525,,, ,
160525,100,100, ,
160525,+5100,+5000, ,
160525,,, ,
160525,,, ,
160525,+0,+0, ,
160525,+5100,+5000,合計,
160525,+6800,+4800,当座預金増減,
160525,,2830600,当座預金残高,
160525,,2554500, ,
160525,,2096900, ,
160525,,2096100, ,
160525,,276100, ,
160525,,,マネタリーベース,
160525,,積み期間（5/16～6/15日）の所要準備額（積数）,積み期間（5/16～6/15日）の所要準備額（積数）,2132500
160525,,積み期間（5/16～6/15日）の所要準備額（1日平均）,積み期間（5/16～6/15日）の所要準備額（1日平均）,68800
160525,,5/26日以降の残り要積立額（積数）,5/26日以降の残り要積立額（積数）,22000
160525,,5/26日以降の残り要積立額（１日平均）,5/26日以降の残り要積立額（１日平均）,1000
