date,expected_value,preliminary_value,name,confirmed_value
161209,,,,
161209,-2200,-2200,銀行券要因,
161209,-2900,-3600,財政等要因,
161209,-5100,-5800,資金過不足,
161209,12800,12800,国債買入,
161209,,,国庫短期証券買入,
161209,,,国庫短期証券売却,
161209,,,国債買現先,
161209,,,国債売現先,
161209,,,共通担保資金供給（本店）,
161209,,,共通担保資金供給（全店）,
161209,,,ＣＰ買現先,
161209,,,手形売出,
161209,4500,4500,ＣＰ等買入,
161209,-500,-500,-500,
161209,-200,-200,社債等買入,
161209,700,700,ＥＴＦ買入,
161209,,,Ｊ-ＲＥＩＴ買入,
161209,,,被災地金融機関支援資金供給等,
161209,,,貸出,
161209,300,300,国債補完供給,
161209,,-100,-100,
161209,,,米ドル資金供給用担保国債供給,
161209,+17600,+17500,小計（除く貸出支援基金）,
161209,,,成長基盤強化支援資金供給,
161209,,,貸出増加支援資金供給,
161209,+0,+0,小計（貸出支援基金）,
161209,+17600,+17500,合計,
161209,+12500,+11700,当座預金増減,
161209,,3125500,当座預金残高,
161209,,2810400,準備預金残高,
161209,,2372100,積み終了先,
161209,,2372100,超過準備,
161209,,315100,非準預先残高,
161209,,,マネタリーベース,
161209,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2122300
161209,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70700
161209,,12/12日以降の残り要積立額（積数）,12/12日以降の残り要積立額（積数）,700
161209,,12/12日以降の残り要積立額（１日平均）,12/12日以降の残り要積立額（１日平均）,200
