date,expected_value,preliminary_value,name,confirmed_value
160704,,,,
160704,700,800,銀行券要因,
160704,-34000,-34300,財政等要因,
160704,-33300,-33500,資金過不足,
160704,,,国債買入,
160704,,,国庫短期証券買入,
160704,,,国庫短期証券売却,
160704,,,国債買現先,
160704,,,国債売現先,
160704,,,共通担保資金供給（本店）,
160704,2800,2800,共通担保資金供給（全店）,
160704,-4200,-4200,"-4,200",
160704,,,ＣＰ買現先,
160704,,,手形売出,
160704,-100,-100,ＣＰ等買入,
160704,,,社債等買入,
160704,,,ＥＴＦ買入,
160704,,,Ｊ-ＲＥＩＴ買入,
160704,,,被災地金融機関支援資金供給等,
160704,,,貸出,
160704,,-100,国債補完供給,
160704,-1500,-1600,小計（除く貸出支援基金）,
160704,,,成長基盤強化支援資金供給,
160704,,,貸出増加支援資金供給,
160704,+0,+0,小計（貸出支援基金）,
160704,-1500,-1600,合計,
160704,-34800,-35100,当座預金増減,
160704,,3007700,当座預金残高,
160704,,2714100,準備預金残高,
160704,,2238200,積み終了先,
160704,,2238200,超過準備,
160704,,293600,非準預先残高,
160704,,,マネタリーベース,
160704,,積み期間（6/16～7/15日）の所要準備額（積数）,積み期間（6/16～7/15日）の所要準備額（積数）,2064300
160704,,積み期間（6/16～7/15日）の所要準備額（１日平均）,積み期間（6/16～7/15日）の所要準備額（１日平均）,68800
160704,,7/5日以降の残り要積立額（積数）,7/5日以降の残り要積立額（積数）,1500
160704,,7/5日以降の残り要積立額（１日平均）,7/5日以降の残り要積立額（１日平均）,100
