date,expected_value,preliminary_value,name,confirmed_value
160316,,,,
160316,-600,-600,銀行券要因,
160316,1600,2000,財政等要因,
160316,1000,1400,資金過不足,
160316,,, ,
160316,,, ,
160316,,, ,
160316,,, ,
160316,,, ,
160316,,, ,
160316,,, ,
160316,,, ,
160316,,, ,
160316,-500,-500, ,
160316,,, ,
160316,,, ,
160316,,, ,
160316,,, ,
160316,,, ,
160316,1200,1200, ,
160316,+700,-1500, ,
160316,,, ,
160316,,, ,
160316,+0,+0, ,
160316,+700,-1500,合計,
160316,+1700,-100,当座預金増減,
160316,,2608800,当座預金残高,
160316,,2364200, ,
160316,,848900, ,
160316,,574500, ,
160316,,244600, ,
160316,,,マネタリーベース,
160316,,積み期間（3/16～4/15日）の所要準備額（積数）,積み期間（3/16～4/15日）の所要準備額（積数）,2047100
160316,,積み期間（3/16～4/15日）の所要準備額（1日平均）,積み期間（3/16～4/15日）の所要準備額（1日平均）,66000
160316,,3/17日以降の残り要積立額（積数）,3/17日以降の残り要積立額（積数）,687400
160316,,3/17日以降の残り要積立額（１日平均）,3/17日以降の残り要積立額（１日平均）,22900
