date,expected_value,preliminary_value,name,confirmed_value
161017,,,,
161017,900,900,銀行券要因,
161017,-15400,-13400,財政等要因,
161017,-14500,-12500,資金過不足,
161017,7400,7400,国債買入,
161017,,,国庫短期証券買入,
161017,,,国庫短期証券売却,
161017,,,国債買現先,
161017,,,国債売現先,
161017,,,共通担保資金供給（本店）,
161017,1900,1900,共通担保資金供給（全店）,
161017,-1900,-1900,"-1,900",
161017,,,ＣＰ買現先,
161017,,,手形売出,
161017,-900,-900,ＣＰ等買入,
161017,,,社債等買入,
161017,,,ＥＴＦ買入,
161017,,,Ｊ-ＲＥＩＴ買入,
161017,,,被災地金融機関支援資金供給等,
161017,,,貸出,
161017,,,国債補完供給,
161017,,,米ドル資金供給用担保国債供給,
161017,+6500,+6500,小計（除く貸出支援基金）,
161017,,,成長基盤強化支援資金供給,
161017,,,貸出増加支援資金供給,
161017,+0,+0,小計（貸出支援基金）,
161017,+6500,+6500,合計,
161017,-8000,-6000,当座預金増減,
161017,,3147500,当座預金残高,
161017,,2833800,準備預金残高,
161017,,2228500,積み終了先,
161017,,2030500,超過準備,
161017,,313700,非準預先残高,
161017,,,マネタリーベース,
161017,,積み期間（10/16～11/15日）の所要準備額（積数）,積み期間（10/16～11/15日）の所要準備額（積数）,2153500
161017,,積み期間（10/16～11/15日）の所要準備額（１日平均）,積み期間（10/16～11/15日）の所要準備額（１日平均）,69500
161017,,10/18日以降の残り要積立額（積数）,10/18日以降の残り要積立額（積数）,173300
161017,,10/18日以降の残り要積立額（１日平均）,10/18日以降の残り要積立額（１日平均）,6000
