date,expected_value,preliminary_value,name,confirmed_value
160408,,,,
160408,100,100,銀行券要因,
160408,6200,6200,財政等要因,
160408,6300,6300,資金過不足,
160408,12700,12700, ,
160408,,, ,
160408,,, ,
160408,,, ,
160408,,, ,
160408,,, ,
160408,,, ,
160408,,, ,
160408,,, ,
160408,-500,-500, ,
160408,,, ,
160408,,, ,
160408,,, ,
160408,,, ,
160408,,, ,
160408,600,600, ,
160408,+12800,+11500, ,
160408,,, ,
160408,,, ,
160408,+0,+0, ,
160408,+12800,+11500,合計,
160408,+19100,+17800,当座預金増減,
160408,,2773900,当座預金残高,
160408,,2498900, ,
160408,,2051800, ,
160408,,2051800, ,
160408,,275000, ,
160408,,,マネタリーベース,
160408,,積み期間（3/16～4/15日）の所要準備額（積数）,積み期間（3/16～4/15日）の所要準備額（積数）,2072100
160408,,積み期間（3/16～4/15日）の所要準備額（1日平均）,積み期間（3/16～4/15日）の所要準備額（1日平均）,66800
160408,,4/11日以降の残り要積立額（積数）,4/11日以降の残り要積立額（積数）,100
160408,,4/11日以降の残り要積立額（１日平均）,4/11日以降の残り要積立額（１日平均）,0
