date,expected_value,preliminary_value,name,confirmed_value
160324,,,,
160324,-1700,-1500,銀行券要因,
160324,-200,-3000,財政等要因,
160324,-1900,-4500,資金過不足,
160324,5300,5300, ,
160324,,, ,
160324,,, ,
160324,,, ,
160324,,, ,
160324,,, ,
160324,,, ,
160324,,, ,
160324,,, ,
160324,-300,-300, ,
160324,,, ,
160324,,, ,
160324,,, ,
160324,,, ,
160324,,, ,
160324,2400,2400, ,
160324,+7400,+4700, ,
160324,,, ,
160324,,, ,
160324,+0,+0, ,
160324,+7400,+4700,合計,
160324,+5500,+200,当座預金増減,
160324,,2690700,当座預金残高,
160324,,2436500, ,
160324,,1972700, ,
160324,,1972300, ,
160324,,254200, ,
160324,,,マネタリーベース,
160324,,積み期間（3/16～4/15日）の所要準備額（積数）,積み期間（3/16～4/15日）の所要準備額（積数）,2047100
160324,,積み期間（3/16～4/15日）の所要準備額（1日平均）,積み期間（3/16～4/15日）の所要準備額（1日平均）,66000
160324,,3/25日以降の残り要積立額（積数）,3/25日以降の残り要積立額（積数）,37800
160324,,3/25日以降の残り要積立額（１日平均）,3/25日以降の残り要積立額（１日平均）,1700
