date,expected_value,preliminary_value,name,confirmed_value
160412,,,,
160412,700,800,銀行券要因,
160412,2000,1700,財政等要因,
160412,2700,2500,資金過不足,
160412,5400,5400, ,
160412,17500,17500, ,
160412,,, ,
160412,,, ,
160412,,, ,
160412,,, ,
160412,,, ,
160412,,, ,
160412,,, ,
160412,-300,-300, ,
160412,,, ,
160412,300,300, ,
160412,,, ,
160412,,, ,
160412,,, ,
160412,700,700, ,
160412,+23600,+22600, ,
160412,,, ,
160412,,, ,
160412,+0,+0, ,
160412,+23600,+22600,合計,
160412,+26300,+25100,当座預金増減,
160412,,2771100,当座預金残高,
160412,,2498100, ,
160412,,2053900, ,
160412,,2053900, ,
160412,,273000, ,
160412,,,マネタリーベース,
160412,,積み期間（3/16～4/15日）の所要準備額（積数）,積み期間（3/16～4/15日）の所要準備額（積数）,2072100
160412,,積み期間（3/16～4/15日）の所要準備額（1日平均）,積み期間（3/16～4/15日）の所要準備額（1日平均）,66800
160412,,4/13日以降の残り要積立額（積数）,4/13日以降の残り要積立額（積数）,100
160412,,4/13日以降の残り要積立額（１日平均）,4/13日以降の残り要積立額（１日平均）,0
