date,expected_value,preliminary_value,name,confirmed_value
161226,,,,
161226,-3100,-2800,銀行券要因,
161226,-14900,-14100,財政等要因,
161226,-18000,-16900,資金過不足,
161226,,,国債買入,
161226,,,国庫短期証券買入,
161226,,,国庫短期証券売却,
161226,,,国債買現先,
161226,,,国債売現先,
161226,,,共通担保資金供給（本店）,
161226,2700,2700,共通担保資金供給（全店）,
161226,-2000,-2000,"-2,000",
161226,,,ＣＰ買現先,
161226,,,手形売出,
161226,-700,-700,ＣＰ等買入,
161226,-200,-200,社債等買入,
161226,100,100,ＥＴＦ買入,
161226,,,Ｊ-ＲＥＩＴ買入,
161226,,,被災地金融機関支援資金供給等,
161226,,,貸出,
161226,1100,1100,国債補完供給,
161226,,-100,-100,
161226,,,米ドル資金供給用担保国債供給,
161226,+1000,+900,小計（除く貸出支援基金）,
161226,,,成長基盤強化支援資金供給,
161226,,,貸出増加支援資金供給,
161226,+0,+0,小計（貸出支援基金）,
161226,+1000,+900,合計,
161226,-17000,-16000,当座預金増減,
161226,,3315100,当座預金残高,
161226,,2977000,準備預金残高,
161226,,2483600,積み終了先,
161226,,2483600,超過準備,
161226,,338100,非準預先残高,
161226,,,マネタリーベース,
161226,,積み期間（12/16～1/15日）の所要準備額（積数）,積み期間（12/16～1/15日）の所要準備額（積数）,2198900
161226,,積み期間（12/16～1/15日）の所要準備額（１日平均）,積み期間（12/16～1/15日）の所要準備額（１日平均）,70900
161226,,12/27日以降の残り要積立額（積数）,12/27日以降の残り要積立額（積数）,6800
161226,,12/27日以降の残り要積立額（１日平均）,12/27日以降の残り要積立額（１日平均）,300
