date,expected_value,preliminary_value,name,confirmed_value
161025,,,,
161025,-500,-600,銀行券要因,
161025,11000,11300,財政等要因,
161025,10500,10700,資金過不足,
161025,5200,5200,国債買入,
161025,25100,25100,国庫短期証券買入,
161025,,,国庫短期証券売却,
161025,,,国債買現先,
161025,,,国債売現先,
161025,,,共通担保資金供給（本店）,
161025,,,共通担保資金供給（全店）,
161025,,,ＣＰ買現先,
161025,,,手形売出,
161025,-400,-400,ＣＰ等買入,
161025,-300,-300,社債等買入,
161025,,,ＥＴＦ買入,
161025,,,Ｊ-ＲＥＩＴ買入,
161025,,,被災地金融機関支援資金供給等,
161025,,,貸出,
161025,100,100,国債補完供給,
161025,,-100,-100,
161025,,,米ドル資金供給用担保国債供給,
161025,+29700,+29600,小計（除く貸出支援基金）,
161025,,,成長基盤強化支援資金供給,
161025,,,貸出増加支援資金供給,
161025,+0,+0,小計（貸出支援基金）,
161025,+29700,+29600,合計,
161025,+40200,+40300,当座預金増減,
161025,,3175000,当座預金残高,
161025,,2860400,準備預金残高,
161025,,2380200,積み終了先,
161025,,2379900,超過準備,
161025,,314600,非準預先残高,
161025,,,マネタリーベース,
161025,,積み期間（10/16～11/15日）の所要準備額（積数）,積み期間（10/16～11/15日）の所要準備額（積数）,2153500
161025,,積み期間（10/16～11/15日）の所要準備額（１日平均）,積み期間（10/16～11/15日）の所要準備額（１日平均）,69500
161025,,10/26日以降の残り要積立額（積数）,10/26日以降の残り要積立額（積数）,9600
161025,,10/26日以降の残り要積立額（１日平均）,10/26日以降の残り要積立額（１日平均）,500
