date,expected_value,preliminary_value,name,confirmed_value
160219,,,,
160219,-1100,-1100,銀行券要因,
160219,2900,2500,財政等要因,
160219,1800,1400,資金過不足,
160219,5700,5700, ,
160219,,, ,
160219,,, ,
160219,,, ,
160219,,, ,
160219,,, ,
160219,,, ,
160219,,, ,
160219,,, ,
160219,3500,3500, ,
160219,,, ,
160219,800,800, ,
160219,,, ,
160219,,, ,
160219,,, ,
160219,400,400, ,
160219,+9800,+9300, ,
160219,,, ,
160219,,, ,
160219,+0,+0, ,
160219,+9800,+9300,合計,
160219,+11600,+10700,当座預金増減,
160219,,2593100,当座預金残高,
160219,,2355200, ,
160219,,1897300, ,
160219,,1884000, ,
160219,,237900, ,
160219,,,マネタリーベース,
160219,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1900000
160219,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,65500
160219,,2/22日以降の残り要積立額（積数）,2/22日以降の残り要積立額（積数）,57800
160219,,2/22日以降の残り要積立額（１日平均）,2/22日以降の残り要積立額（１日平均）,2500
