date,expected_value,preliminary_value,name,confirmed_value
160623,,,,
160623,-2300,-2200,銀行券要因,
160623,-5000,-5000,財政等要因,
160623,-7300,-7200,資金過不足,
160623,,,国債買入,
160623,,,国庫短期証券買入,
160623,,,国庫短期証券売却,
160623,,,国債買現先,
160623,,,国債売現先,
160623,,,共通担保資金供給（本店）,
160623,,,共通担保資金供給（全店）,
160623,,,ＣＰ買現先,
160623,,,手形売出,
160623,-200,-200,ＣＰ等買入,
160623,-100,-100,社債等買入,
160623,100,100,ＥＴＦ買入,
160623,,,Ｊ-ＲＥＩＴ買入,
160623,,,被災地金融機関支援資金供給等,
160623,,,貸出,
160623,,,国債補完供給,
160623,-200,-200,小計（除く貸出支援基金）,
160623,,,成長基盤強化支援資金供給,
160623,,,貸出増加支援資金供給,
160623,+0,+0,小計（貸出支援基金）,
160623,-200,-200,合計,
160623,-7500,-7400,当座預金増減,
160623,,3012800,当座預金残高,
160623,,2716200,準備預金残高,
160623,,2233600,積み終了先,
160623,,2232700,超過準備,
160623,,296600,非準預先残高,
160623,,,マネタリーベース,
160623,,積み期間（6/16～7/15日）の所要準備額（積数）,積み期間（6/16～7/15日）の所要準備額（積数）,2064500
160623,,積み期間（6/16～7/15日）の所要準備額（１日平均）,積み期間（6/16～7/15日）の所要準備額（１日平均）,68800
160623,,6/24日以降の残り要積立額（積数）,6/24日以降の残り要積立額（積数）,7700
160623,,6/24日以降の残り要積立額（１日平均）,6/24日以降の残り要積立額（１日平均）,300
