date,expected_value,preliminary_value,name,confirmed_value
160303,,,,
160303,-300,-100,銀行券要因,
160303,-2700,-3800,財政等要因,
160303,-3000,-3900,資金過不足,
160303,,, ,
160303,,, ,
160303,,, ,
160303,,, ,
160303,,, ,
160303,,, ,
160303,,, ,
160303,,, ,
160303,,, ,
160303,-100,-100, ,
160303,,, ,
160303,,, ,
160303,,, ,
160303,,, ,
160303,,, ,
160303,,-100, ,
160303,-100,-200, ,
160303,,, ,
160303,,, ,
160303,+0,+0, ,
160303,-100,-200,合計,
160303,-3100,-4100,当座預金増減,
160303,,2549600,当座預金残高,
160303,,2305000, ,
160303,,1867200, ,
160303,,1867200, ,
160303,,244600, ,
160303,,,マネタリーベース,
160303,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1917300
160303,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,66100
160303,,3/4日以降の残り要積立額（積数）,3/4日以降の残り要積立額（積数）,1700
160303,,3/4日以降の残り要積立額（１日平均）,3/4日以降の残り要積立額（１日平均）,100
