date,expected_value,preliminary_value,name,confirmed_value
160830,,,,
160830,400,300,銀行券要因,
160830,1300,1400,財政等要因,
160830,1700,1700,資金過不足,
160830,5300,5300,国債買入,
160830,10000,10000,国庫短期証券買入,
160830,,,国庫短期証券売却,
160830,,,国債買現先,
160830,,,国債売現先,
160830,,,共通担保資金供給（本店）,
160830,,,共通担保資金供給（全店）,
160830,,,ＣＰ買現先,
160830,,,手形売出,
160830,-600,-600,ＣＰ等買入,
160830,-200,-200,社債等買入,
160830,,,ＥＴＦ買入,
160830,,,Ｊ-ＲＥＩＴ買入,
160830,,,被災地金融機関支援資金供給等,
160830,,,貸出,
160830,400,400,国債補完供給,
160830,,-400,-400,
160830,+14900,+14500,小計（除く貸出支援基金）,
160830,,,成長基盤強化支援資金供給,
160830,,,貸出増加支援資金供給,
160830,+0,+0,小計（貸出支援基金）,
160830,+14900,+14500,合計,
160830,+16600,+16200,当座預金増減,
160830,,3023300,当座預金残高,
160830,,2736000,準備預金残高,
160830,,2272900,積み終了先,
160830,,2272900,超過準備,
160830,,287300,非準預先残高,
160830,,,マネタリーベース,
160830,,積み期間（8/16～9/15日）の所要準備額（積数）,積み期間（8/16～9/15日）の所要準備額（積数）,2141800
160830,,積み期間（8/16～9/15日）の所要準備額（１日平均）,積み期間（8/16～9/15日）の所要準備額（１日平均）,69100
160830,,8/31日以降の残り要積立額（積数）,8/31日以降の残り要積立額（積数）,6600
160830,,8/31日以降の残り要積立額（１日平均）,8/31日以降の残り要積立額（１日平均）,400
