date,expected_value,preliminary_value,name,confirmed_value
160513,,,,
160513,900,1000,銀行券要因,
160513,-23800,-24300,財政等要因,
160513,-22900,-23300,資金過不足,
160513,12600,12600, ,
160513,,, ,
160513,,, ,
160513,,, ,
160513,,, ,
160513,,, ,
160513,,, ,
160513,,, ,
160513,,, ,
160513,3000,3000, ,
160513,,, ,
160513,1000,1000, ,
160513,,, ,
160513,,, ,
160513,,, ,
160513,,, ,
160513,+16200,+16200, ,
160513,,, ,
160513,,, ,
160513,+0,+0, ,
160513,+16200,+16200,合計,
160513,-6700,-7100,当座預金増減,
160513,,2788600,当座預金残高,
160513,,2524300, ,
160513,,2069000, ,
160513,,2069000, ,
160513,,264300, ,
160513,,,マネタリーベース,
160513,,積み期間（4/16～5/15日）の所要準備額（積数）,積み期間（4/16～5/15日）の所要準備額（積数）,2060400
160513,,積み期間（4/16～5/15日）の所要準備額（1日平均）,積み期間（4/16～5/15日）の所要準備額（1日平均）,68700
