date,expected_value,preliminary_value,name,confirmed_value
161227,,,,
161227,-2500,-2500,銀行券要因,
161227,3300,3000,財政等要因,
161227,800,500,資金過不足,
161227,4400,4400,国債買入,
161227,7500,7500,国庫短期証券買入,
161227,,,国庫短期証券売却,
161227,,,国債買現先,
161227,,,国債売現先,
161227,,,共通担保資金供給（本店）,
161227,,,共通担保資金供給（全店）,
161227,,,ＣＰ買現先,
161227,,,手形売出,
161227,-1100,-1100,ＣＰ等買入,
161227,-100,-100,社債等買入,
161227,400,400,ＥＴＦ買入,
161227,,,Ｊ-ＲＥＩＴ買入,
161227,,,被災地金融機関支援資金供給等,
161227,,,貸出,
161227,100,100,国債補完供給,
161227,,-300,-300,
161227,,,米ドル資金供給用担保国債供給,
161227,+11200,+10900,小計（除く貸出支援基金）,
161227,,,成長基盤強化支援資金供給,
161227,,,貸出増加支援資金供給,
161227,+0,+0,小計（貸出支援基金）,
161227,+11200,+10900,合計,
161227,+12000,+11400,当座預金増減,
161227,,3326500,当座預金残高,
161227,,2993700,準備預金残高,
161227,,2501000,積み終了先,
161227,,2500900,超過準備,
161227,,332800,非準預先残高,
161227,,,マネタリーベース,
161227,,積み期間（12/16～1/15日）の所要準備額（積数）,積み期間（12/16～1/15日）の所要準備額（積数）,2198900
161227,,積み期間（12/16～1/15日）の所要準備額（１日平均）,積み期間（12/16～1/15日）の所要準備額（１日平均）,70900
161227,,12/28日以降の残り要積立額（積数）,12/28日以降の残り要積立額（積数）,6200
161227,,12/28日以降の残り要積立額（１日平均）,12/28日以降の残り要積立額（１日平均）,300
