date,expected_value,preliminary_value,name,confirmed_value
160630,,,,
160630,-700,-500,銀行券要因,
160630,0,-1000,財政等要因,
160630,-700,-1500,資金過不足,
160630,,,国債買入,
160630,,,国庫短期証券買入,
160630,,,国庫短期証券売却,
160630,,,国債買現先,
160630,,,国債売現先,
160630,,,共通担保資金供給（本店）,
160630,,,共通担保資金供給（全店）,
160630,,,ＣＰ買現先,
160630,,,手形売出,
160630,5000,5000,ＣＰ等買入,
160630,-6900,-6900,"-6,900",
160630,,,社債等買入,
160630,,,ＥＴＦ買入,
160630,,,Ｊ-ＲＥＩＴ買入,
160630,,,被災地金融機関支援資金供給等,
160630,,,貸出,
160630,,-100,国債補完供給,
160630,-1900,-2000,小計（除く貸出支援基金）,
160630,,,成長基盤強化支援資金供給,
160630,,,貸出増加支援資金供給,
160630,+0,+0,小計（貸出支援基金）,
160630,-1900,-2000,合計,
160630,-2600,-3500,当座預金増減,
160630,,3032800,当座預金残高,
160630,,2725900,準備預金残高,
160630,,2244100,積み終了先,
160630,,2244100,超過準備,
160630,,306900,非準預先残高,
160630,,,マネタリーベース,
160630,,積み期間（6/16～7/15日）の所要準備額（積数）,積み期間（6/16～7/15日）の所要準備額（積数）,2064300
160630,,積み期間（6/16～7/15日）の所要準備額（１日平均）,積み期間（6/16～7/15日）の所要準備額（１日平均）,68800
160630,,7/1日以降の残り要積立額（積数）,7/1日以降の残り要積立額（積数）,2900
160630,,7/1日以降の残り要積立額（１日平均）,7/1日以降の残り要積立額（１日平均）,200
