date,expected_value,preliminary_value,name,confirmed_value
160202,,,,
160202,1200,1200,銀行券要因,
160202,-15600,-18700,財政等要因,
160202,-14400,-17500,資金過不足,
160202,,, ,
160202,,, ,
160202,,, ,
160202,,, ,
160202,,, ,
160202,,, ,
160202,,, ,
160202,,, ,
160202,,, ,
160202,-100,-100, ,
160202,,, ,
160202,200,200, ,
160202,,, ,
160202,,, ,
160202,,, ,
160202,,-200, ,
160202,+100,-100, ,
160202,,, ,
160202,,, ,
160202,+0,+0, ,
160202,+100,-100,合計,
160202,-14300,-17600,当座預金増減,
160202,,2571800,当座預金残高,
160202,,2330900, ,
160202,,1886700, ,
160202,,1886600, ,
160202,,240900, ,
160202,,,マネタリーベース,
160202,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2051000
160202,,積み期間（1/16～2/15日）の所要準備額（1日平均）,積み期間（1/16～2/15日）の所要準備額（1日平均）,66200
160202,,2/3日以降の残り要積立額（積数）,2/3日以降の残り要積立額（積数）,13700
160202,,2/3日以降の残り要積立額（１日平均）,2/3日以降の残り要積立額（１日平均）,1100
