date,expected_value,preliminary_value,name,confirmed_value
160726,,,,
160726,-900,-1000,銀行券要因,
160726,-1400,-2300,財政等要因,
160726,-2300,-3300,資金過不足,
160726,,,国債買入,
160726,15000,15000,国庫短期証券買入,
160726,,,国庫短期証券売却,
160726,,,国債買現先,
160726,,,国債売現先,
160726,,,共通担保資金供給（本店）,
160726,,,共通担保資金供給（全店）,
160726,,,ＣＰ買現先,
160726,,,手形売出,
160726,-300,-300,ＣＰ等買入,
160726,1000,1000,社債等買入,
160726,,,ＥＴＦ買入,
160726,,,Ｊ-ＲＥＩＴ買入,
160726,,,被災地金融機関支援資金供給等,
160726,,,貸出,
160726,300,300,国債補完供給,
160726,,-300,-300,
160726,+16000,+15700,小計（除く貸出支援基金）,
160726,,,成長基盤強化支援資金供給,
160726,,,貸出増加支援資金供給,
160726,+0,+0,小計（貸出支援基金）,
160726,+16000,+15700,合計,
160726,+13700,+12400,当座預金増減,
160726,,3012300,当座預金残高,
160726,,2707300,準備預金残高,
160726,,2241400,積み終了先,
160726,,2241000,超過準備,
160726,,305000,非準預先残高,
160726,,,マネタリーベース,
160726,,積み期間（7/16～8/15日）の所要準備額（積数）,積み期間（7/16～8/15日）の所要準備額（積数）,2137000
160726,,積み期間（7/16～8/15日）の所要準備額（１日平均）,積み期間（7/16～8/15日）の所要準備額（１日平均）,68900
160726,,7/27日以降の残り要積立額（積数）,7/27日以降の残り要積立額（積数）,13000
160726,,7/27日以降の残り要積立額（１日平均）,7/27日以降の残り要積立額（１日平均）,600
