date,expected_value,preliminary_value,name,confirmed_value
160519,,,,
160519,-300,-200,銀行券要因,
160519,-28500,-28700,財政等要因,
160519,-28800,-28900,資金過不足,
160519,,, ,
160519,,, ,
160519,,, ,
160519,,, ,
160519,,, ,
160519,,, ,
160519,,, ,
160519,,, ,
160519,,, ,
160519,-200,-200, ,
160519,,, ,
160519,,, ,
160519,,, ,
160519,,, ,
160519,,, ,
160519,200,200, ,
160519,+0,-200, ,
160519,,, ,
160519,,, ,
160519,+0,+0, ,
160519,+0,-200,合計,
160519,-28800,-29100,当座預金増減,
160519,,2793000,当座預金残高,
160519,,2521400, ,
160519,,2030700, ,
160519,,2011800, ,
160519,,271600, ,
160519,,,マネタリーベース,
160519,,積み期間（5/16～6/15日）の所要準備額（積数）,積み期間（5/16～6/15日）の所要準備額（積数）,2132500
160519,,積み期間（5/16～6/15日）の所要準備額（1日平均）,積み期間（5/16～6/15日）の所要準備額（1日平均）,68800
160519,,5/20日以降の残り要積立額（積数）,5/20日以降の残り要積立額（積数）,84400
160519,,5/20日以降の残り要積立額（１日平均）,5/20日以降の残り要積立額（１日平均）,3100
