date,expected_value,preliminary_value,name,confirmed_value
160422,,,,
160422,-2600,-2700,銀行券要因,
160422,-9100,-9600,財政等要因,
160422,-11700,-12300,資金過不足,
160422,12600,12600, ,
160422,,, ,
160422,,, ,
160422,,, ,
160422,,, ,
160422,,, ,
160422,,, ,
160422,,, ,
160422,,, ,
160422,-500,-500, ,
160422,-300,-300, ,
160422,,, ,
160422,,, ,
160422,1100,1100, ,
160422,,, ,
160422,100,100, ,
160422,+13000,+12600, ,
160422,,, ,
160422,,, ,
160422,+0,+0, ,
160422,+13000,+12600,合計,
160422,+1300,+300,当座預金増減,
160422,,2823300,当座預金残高,
160422,,2533900, ,
160422,,2071200, ,
160422,,2068500, ,
160422,,289400, ,
160422,,,マネタリーベース,
160422,,積み期間（4/16～5/15日）の所要準備額（積数）,積み期間（4/16～5/15日）の所要準備額（積数）,2037700
160422,,積み期間（4/16～5/15日）の所要準備額（1日平均）,積み期間（4/16～5/15日）の所要準備額（1日平均）,67900
160422,,4/25日以降の残り要積立額（積数）,4/25日以降の残り要積立額（積数）,9400
160422,,4/25日以降の残り要積立額（１日平均）,4/25日以降の残り要積立額（１日平均）,400
