date,expected_value,preliminary_value,name,confirmed_value
160325,,,,
160325,-1300,-1300,銀行券要因,
160325,17900,18000,財政等要因,
160325,16600,16700,資金過不足,
160325,,, ,
160325,,, ,
160325,,, ,
160325,,, ,
160325,,, ,
160325,,, ,
160325,600,600, ,
160325,,, ,
160325,,, ,
160325,-1200,-1200, ,
160325,-100,-100, ,
160325,500,500, ,
160325,,, ,
160325,,, ,
160325,,, ,
160325,2700,2700, ,
160325,-5700,-7000, ,
160325,,, ,
160325,,, ,
160325,+0,+0, ,
160325,-5700,-7000,合計,
160325,+10900,+9700,当座預金増減,
160325,,2700400,当座預金残高,
160325,,2435400, ,
160325,,1974100, ,
160325,,1972600, ,
160325,,265000, ,
160325,,,マネタリーベース,
160325,,積み期間（3/16～4/15日）の所要準備額（積数）,積み期間（3/16～4/15日）の所要準備額（積数）,2047500
160325,,積み期間（3/16～4/15日）の所要準備額（1日平均）,積み期間（3/16～4/15日）の所要準備額（1日平均）,66000
160325,,3/28日以降の残り要積立額（積数）,3/28日以降の残り要積立額（積数）,11700
160325,,3/28日以降の残り要積立額（１日平均）,3/28日以降の残り要積立額（１日平均）,600
