date,expected_value,preliminary_value,name,confirmed_value
160210,,,,
160210,-400,-400,銀行券要因,
160210,-28800,-29900,財政等要因,
160210,-29200,-30300,資金過不足,
160210,,, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,3500,3500, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,,, ,
160210,+3000,+3000, ,
160210,,, ,
160210,,, ,
160210,+0,+0, ,
160210,+3000,+3000,合計,
160210,-26200,-27300,当座預金増減,
160210,,2519700,当座預金残高,
160210,,2284300, ,
160210,,1846700, ,
160210,,1846700, ,
160210,,235400, ,
160210,,,マネタリーベース,
160210,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2060000
160210,,積み期間（1/16～2/15日）の所要準備額（1日平均）,積み期間（1/16～2/15日）の所要準備額（1日平均）,66500
160210,,2/12日以降の残り要積立額（積数）,2/12日以降の残り要積立額（積数）,1400
160210,,2/12日以降の残り要積立額（１日平均）,2/12日以降の残り要積立額（１日平均）,300
