date,expected_value,preliminary_value,name,confirmed_value
161118,,,,
161118,-1100,-1200,銀行券要因,
161118,1300,1000,財政等要因,
161118,200,-200,資金過不足,
161118,12600,12600,国債買入,
161118,,,国庫短期証券買入,
161118,,,国庫短期証券売却,
161118,,,国債買現先,
161118,,,国債売現先,
161118,,,共通担保資金供給（本店）,
161118,,,共通担保資金供給（全店）,
161118,,,ＣＰ買現先,
161118,,,手形売出,
161118,3000,3000,ＣＰ等買入,
161118,-300,-300,-300,
161118,,,社債等買入,
161118,300,300,ＥＴＦ買入,
161118,,,Ｊ-ＲＥＩＴ買入,
161118,,,被災地金融機関支援資金供給等,
161118,,,貸出,
161118,100,100,国債補完供給,
161118,,-300,-300,
161118,,,米ドル資金供給用担保国債供給,
161118,+15700,+15400,小計（除く貸出支援基金）,
161118,,,成長基盤強化支援資金供給,
161118,,,貸出増加支援資金供給,
161118,+0,+0,小計（貸出支援基金）,
161118,+15700,+15400,合計,
161118,+15900,+15200,当座預金増減,
161118,,3153100,当座預金残高,
161118,,2835200,準備預金残高,
161118,,2374500,積み終了先,
161118,,2334500,超過準備,
161118,,317900,非準預先残高,
161118,,,マネタリーベース,
161118,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2111300
161118,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70400
161118,,11/21日以降の残り要積立額（積数）,11/21日以降の残り要積立額（積数）,28400
161118,,11/21日以降の残り要積立額（１日平均）,11/21日以降の残り要積立額（１日平均）,1100
