date,expected_value,preliminary_value,name,confirmed_value
160405,,,,
160405,900,1100,銀行券要因,
160405,400,-200,財政等要因,
160405,1300,900,資金過不足,
160405,5300,5300, ,
160405,,, ,
160405,,, ,
160405,,, ,
160405,,, ,
160405,,, ,
160405,,, ,
160405,,, ,
160405,,, ,
160405,-800,-800, ,
160405,,, ,
160405,,, ,
160405,,, ,
160405,,, ,
160405,,, ,
160405,1400,1400, ,
160405,+5900,+4900, ,
160405,,, ,
160405,,, ,
160405,+0,+0, ,
160405,+5900,+4900,合計,
160405,+7200,+5800,当座預金増減,
160405,,2761000,当座預金残高,
160405,,2492400, ,
160405,,2045100, ,
160405,,2045100, ,
160405,,268600, ,
160405,,,マネタリーベース,
160405,,積み期間（3/16～4/15日）の所要準備額（積数）,積み期間（3/16～4/15日）の所要準備額（積数）,2057100
160405,,積み期間（3/16～4/15日）の所要準備額（1日平均）,積み期間（3/16～4/15日）の所要準備額（1日平均）,66400
160405,,4/6日以降の残り要積立額（積数）,4/6日以降の残り要積立額（積数）,300
160405,,4/6日以降の残り要積立額（１日平均）,4/6日以降の残り要積立額（１日平均）,0
