date,expected_value,preliminary_value,name,confirmed_value
161117,,,,
161117,-900,-1000,銀行券要因,
161117,-22700,-23300,財政等要因,
161117,-23600,-24300,資金過不足,
161117,,,国債買入,
161117,,,国庫短期証券買入,
161117,,,国庫短期証券売却,
161117,,,国債買現先,
161117,,,国債売現先,
161117,,,共通担保資金供給（本店）,
161117,,,共通担保資金供給（全店）,
161117,,,ＣＰ買現先,
161117,,,手形売出,
161117,-100,-100,ＣＰ等買入,
161117,,,社債等買入,
161117,300,300,ＥＴＦ買入,
161117,,,Ｊ-ＲＥＩＴ買入,
161117,,,被災地金融機関支援資金供給等,
161117,,,貸出,
161117,200,200,国債補完供給,
161117,,-100,-100,
161117,,,米ドル資金供給用担保国債供給,
161117,+400,+300,小計（除く貸出支援基金）,
161117,,,成長基盤強化支援資金供給,
161117,,,貸出増加支援資金供給,
161117,+0,+0,小計（貸出支援基金）,
161117,+400,+300,合計,
161117,-23200,-24000,当座預金増減,
161117,,3137900,当座預金残高,
161117,,2841000,準備預金残高,
161117,,2265000,積み終了先,
161117,,2131300,超過準備,
161117,,296900,非準預先残高,
161117,,,マネタリーベース,
161117,,積み期間（11/16～12/15日）の所要準備額（積数）,積み期間（11/16～12/15日）の所要準備額（積数）,2111300
161117,,積み期間（11/16～12/15日）の所要準備額（１日平均）,積み期間（11/16～12/15日）の所要準備額（１日平均）,70400
161117,,11/18日以降の残り要積立額（積数）,11/18日以降の残り要積立額（積数）,171000
161117,,11/18日以降の残り要積立額（１日平均）,11/18日以降の残り要積立額（１日平均）,6100
