date,expected_value,preliminary_value,name,confirmed_value
160721,,,,
160721,-1100,-1000,銀行券要因,
160721,1400,500,財政等要因,
160721,300,-500,資金過不足,
160721,4700,4700,国債買入,
160721,35100,35100,国庫短期証券買入,
160721,,,国庫短期証券売却,
160721,,,国債買現先,
160721,,,国債売現先,
160721,,,共通担保資金供給（本店）,
160721,,,共通担保資金供給（全店）,
160721,,,ＣＰ買現先,
160721,,,手形売出,
160721,3500,3500,ＣＰ等買入,
160721,-200,-200,-200,
160721,,,社債等買入,
160721,,,ＥＴＦ買入,
160721,,,Ｊ-ＲＥＩＴ買入,
160721,,,被災地金融機関支援資金供給等,
160721,,,貸出,
160721,900,900,国債補完供給,
160721,,-500,-500,
160721,+44000,+43500,小計（除く貸出支援基金）,
160721,,,成長基盤強化支援資金供給,
160721,,,貸出増加支援資金供給,
160721,+0,+0,小計（貸出支援基金）,
160721,+44000,+43500,合計,
160721,+44300,+43000,当座預金増減,
160721,,3010400,当座預金残高,
160721,,2708700,準備預金残高,
160721,,2233000,積み終了先,
160721,,2230400,超過準備,
160721,,301700,非準預先残高,
160721,,,マネタリーベース,
160721,,積み期間（7/16～8/15日）の所要準備額（積数）,積み期間（7/16～8/15日）の所要準備額（積数）,2137000
160721,,積み期間（7/16～8/15日）の所要準備額（１日平均）,積み期間（7/16～8/15日）の所要準備額（１日平均）,68900
160721,,7/22日以降の残り要積立額（積数）,7/22日以降の残り要積立額（積数）,27700
160721,,7/22日以降の残り要積立額（１日平均）,7/22日以降の残り要積立額（１日平均）,1100
