date,expected_value,preliminary_value,name,confirmed_value
160128,,,,
160128,-800,-800,銀行券要因,
160128,-3900,-3800,財政等要因,
160128,-4700,-4600,資金過不足,
160128,,, ,
160128,,, ,
160128,,, ,
160128,,, ,
160128,,, ,
160128,,, ,
160128,,, ,
160128,,, ,
160128,,, ,
160128,-300,-300, ,
160128,-100,-100, ,
160128,300,300, ,
160128,,, ,
160128,,, ,
160128,,, ,
160128,100,100, ,
160128,+0,+0, ,
160128,,, ,
160128,,, ,
160128,+0,+0, ,
160128,+0,+0,合計,
160128,-4700,-4600,当座預金増減,
160128,,2582800,当座預金残高,
160128,,2369500, ,
160128,,1920800, ,
160128,,1920500, ,
160128,,213300, ,
160128,,,マネタリーベース,
160128,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2055700
160128,,積み期間（1/16～2/15日）の所要準備額（1日平均）,積み期間（1/16～2/15日）の所要準備額（1日平均）,66300
160128,,1/29日以降の残り要積立額（積数）,1/29日以降の残り要積立額（積数）,35500
160128,,1/29日以降の残り要積立額（１日平均）,1/29日以降の残り要積立額（１日平均）,2000
