date,expected_value,preliminary_value,name,confirmed_value
160908,,,,
160908,200,300,銀行券要因,
160908,600,500,財政等要因,
160908,800,800,資金過不足,
160908,,,国債買入,
160908,,,国庫短期証券買入,
160908,,,国庫短期証券売却,
160908,,,国債買現先,
160908,,,国債売現先,
160908,,,共通担保資金供給（本店）,
160908,,,共通担保資金供給（全店）,
160908,,,ＣＰ買現先,
160908,,,手形売出,
160908,-100,-100,ＣＰ等買入,
160908,-100,-100,社債等買入,
160908,,,ＥＴＦ買入,
160908,,,Ｊ-ＲＥＩＴ買入,
160908,,,被災地金融機関支援資金供給等,
160908,,,貸出,
160908,300,300,国債補完供給,
160908,,-300,-300,
160908,+100,-200,小計（除く貸出支援基金）,
160908,,,成長基盤強化支援資金供給,
160908,,,貸出増加支援資金供給,
160908,+0,+0,小計（貸出支援基金）,
160908,+100,-200,合計,
160908,+900,+600,当座預金増減,
160908,,3030300,当座預金残高,
160908,,2728000,準備預金残高,
160908,,2272800,積み終了先,
160908,,2272800,超過準備,
160908,,302300,非準預先残高,
160908,,,マネタリーベース,
160908,,積み期間（8/16～9/15日）の所要準備額（積数）,積み期間（8/16～9/15日）の所要準備額（積数）,2149000
160908,,積み期間（8/16～9/15日）の所要準備額（１日平均）,積み期間（8/16～9/15日）の所要準備額（１日平均）,69300
160908,,9/9日以降の残り要積立額（積数）,9/9日以降の残り要積立額（積数）,2400
160908,,9/9日以降の残り要積立額（１日平均）,9/9日以降の残り要積立額（１日平均）,300
