date,expected_value,preliminary_value,name,confirmed_value
160224,,,,
160224,-1500,-1600,銀行券要因,
160224,700,-400,財政等要因,
160224,-800,-2000,資金過不足,
160224,,, ,
160224,,, ,
160224,,, ,
160224,,, ,
160224,,, ,
160224,,, ,
160224,,, ,
160224,,, ,
160224,,, ,
160224,-300,-300, ,
160224,,, ,
160224,,, ,
160224,,, ,
160224,,, ,
160224,,, ,
160224,800,800, ,
160224,+500,-100, ,
160224,,, ,
160224,,, ,
160224,+0,+0, ,
160224,+500,-100,合計,
160224,-300,-2100,当座預金増減,
160224,,2582100,当座預金残高,
160224,,2351700, ,
160224,,1896800, ,
160224,,1896500, ,
160224,,230400, ,
160224,,,マネタリーベース,
160224,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1900000
160224,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,65500
160224,,2/25日以降の残り要積立額（積数）,2/25日以降の残り要積立額（積数）,32200
160224,,2/25日以降の残り要積立額（１日平均）,2/25日以降の残り要積立額（１日平均）,1600
