date,expected_value,preliminary_value,name,confirmed_value
160606,,,,
160606,1500,1400,銀行券要因,
160606,-1400,-1400,財政等要因,
160606,100,0,資金過不足,
160606,,, ,
160606,,, ,
160606,,, ,
160606,,, ,
160606,,, ,
160606,,, ,
160606,3400,3400, ,
160606,,, ,
160606,,, ,
160606,-1600,-1600, ,
160606,,, ,
160606,,, ,
160606,,, ,
160606,,, ,
160606,,, ,
160606,200,200, ,
160606,-3800,-3800, ,
160606,-100,-100, ,
160606,,, ,
160606,-100,-100, ,
160606,-3900,-3900,合計,
160606,-3800,-3900,当座預金増減,
160606,,2827300,当座預金残高,
160606,,2556100, ,
160606,,2113000, ,
160606,,2113000, ,
160606,,271200, ,
160606,,,マネタリーベース,
160606,,積み期間（5/16～6/15日）の所要準備額（積数）,積み期間（5/16～6/15日）の所要準備額（積数）,2129200
160606,,積み期間（5/16～6/15日）の所要準備額（1日平均）,積み期間（5/16～6/15日）の所要準備額（1日平均）,68700
160606,,6/7日以降の残り要積立額（積数）,6/7日以降の残り要積立額（積数）,2900
160606,,6/7日以降の残り要積立額（１日平均）,6/7日以降の残り要積立額（１日平均）,300
