date,expected_value,preliminary_value,name,confirmed_value
160120,,,,
160120,800,800,銀行券要因,
160120,-12700,-12700,財政等要因,
160120,-11900,-11900,資金過不足,
160120,9400,9400, ,
160120,,, ,
160120,,, ,
160120,,, ,
160120,,, ,
160120,,, ,
160120,,, ,
160120,,, ,
160120,,, ,
160120,-500,-500, ,
160120,,, ,
160120,200,200, ,
160120,,, ,
160120,,, ,
160120,,, ,
160120,100,100, ,
160120,+9200,+9000, ,
160120,,, ,
160120,,, ,
160120,+0,+0, ,
160120,+9200,+9000,合計,
160120,-2700,-2900,当座預金増減,
160120,,2561800,当座預金残高,
160120,,2345300, ,
160120,,1880900, ,
160120,,1872000, ,
160120,,216500, ,
160120,,,マネタリーベース,
160120,,積み期間（1/16～2/15日）の所要準備額（積数）,積み期間（1/16～2/15日）の所要準備額（積数）,2057100
160120,,積み期間（1/16～2/15日）の所要準備額（1日平均）,積み期間（1/16～2/15日）の所要準備額（1日平均）,66400
160120,,1/21日以降の残り要積立額（積数）,1/21日以降の残り要積立額（積数）,112200
160120,,1/21日以降の残り要積立額（１日平均）,1/21日以降の残り要積立額（１日平均）,4300
