date,expected_value,preliminary_value,name,confirmed_value
160826,,,,
160826,-1100,-1100,銀行券要因,
160826,500,200,財政等要因,
160826,-600,-900,資金過不足,
160826,12100,12100,国債買入,
160826,,,国庫短期証券買入,
160826,,,国庫短期証券売却,
160826,,,国債買現先,
160826,,,国債売現先,
160826,,,共通担保資金供給（本店）,
160826,,,共通担保資金供給（全店）,
160826,,,ＣＰ買現先,
160826,,,手形売出,
160826,-300,-300,ＣＰ等買入,
160826,,,社債等買入,
160826,200,200,ＥＴＦ買入,
160826,,,Ｊ-ＲＥＩＴ買入,
160826,900,900,被災地金融機関支援資金供給等,
160826,-400,-400,-400,
160826,,,貸出,
160826,300,300,国債補完供給,
160826,,-500,-500,
160826,+12800,+12300,小計（除く貸出支援基金）,
160826,,,成長基盤強化支援資金供給,
160826,,,貸出増加支援資金供給,
160826,+0,+0,小計（貸出支援基金）,
160826,+12800,+12300,合計,
160826,+12200,+11400,当座預金増減,
160826,,3027800,当座預金残高,
160826,,2734400,準備預金残高,
160826,,2265700,積み終了先,
160826,,2265700,超過準備,
160826,,293400,非準預先残高,
160826,,,マネタリーベース,
160826,,積み期間（8/16～9/15日）の所要準備額（積数）,積み期間（8/16～9/15日）の所要準備額（積数）,2142600
160826,,積み期間（8/16～9/15日）の所要準備額（１日平均）,積み期間（8/16～9/15日）の所要準備額（１日平均）,69100
160826,,8/29日以降の残り要積立額（積数）,8/29日以降の残り要積立額（積数）,8900
160826,,8/29日以降の残り要積立額（１日平均）,8/29日以降の残り要積立額（１日平均）,500
