date,expected_value,preliminary_value,name,confirmed_value
160510,,,,
160510,3900,3900,銀行券要因,
160510,2500,1200,財政等要因,
160510,6400,5100,資金過不足,
160510,,, ,
160510,,, ,
160510,,, ,
160510,,, ,
160510,,, ,
160510,,, ,
160510,,, ,
160510,,, ,
160510,,, ,
160510,-400,-400, ,
160510,,, ,
160510,,, ,
160510,,, ,
160510,,, ,
160510,,, ,
160510,200,200, ,
160510,-200,-1200, ,
160510,,, ,
160510,,, ,
160510,+0,+0, ,
160510,-200,-1200,合計,
160510,+6200,+3900,当座預金増減,
160510,,2814800,当座預金残高,
160510,,2542300, ,
160510,,2091400, ,
160510,,2091200, ,
160510,,272500, ,
160510,,,マネタリーベース,
160510,,積み期間（4/16～5/15日）の所要準備額（積数）,積み期間（4/16～5/15日）の所要準備額（積数）,2060400
160510,,積み期間（4/16～5/15日）の所要準備額（1日平均）,積み期間（4/16～5/15日）の所要準備額（1日平均）,68700
160510,,5/11日以降の残り要積立額（積数）,5/11日以降の残り要積立額（積数）,200
160510,,5/11日以降の残り要積立額（１日平均）,5/11日以降の残り要積立額（１日平均）,0
