date,expected_value,preliminary_value,name,confirmed_value
160315,,,,
160315,400,400,銀行券要因,
160315,-10800,-11900,財政等要因,
160315,-10400,-11500,資金過不足,
160315,13100,13100, ,
160315,12500,12500, ,
160315,,, ,
160315,,, ,
160315,,, ,
160315,,, ,
160315,,, ,
160315,,, ,
160315,,, ,
160315,-1000,-1000, ,
160315,-100,-100, ,
160315,,, ,
160315,,, ,
160315,,, ,
160315,,, ,
160315,400,400, ,
160315,+24900,+23700, ,
160315,,, ,
160315,,, ,
160315,+0,+0, ,
160315,+24900,+23700,合計,
160315,+14500,+12200,当座預金増減,
160315,,2608900,当座預金残高,
160315,,2365400, ,
160315,,1935200, ,
160315,,1935200, ,
160315,,243500, ,
160315,,,マネタリーベース,
160315,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1922800
160315,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,66300
