date,expected_value,preliminary_value,name,confirmed_value
160310,,,,
160310,-200,-100,銀行券要因,
160310,-9900,-10900,財政等要因,
160310,-10100,-11000,資金過不足,
160310,,, ,
160310,,, ,
160310,,, ,
160310,,, ,
160310,,, ,
160310,,, ,
160310,,, ,
160310,,, ,
160310,,, ,
160310,5000,5000, ,
160310,-100,-100, ,
160310,,, ,
160310,,, ,
160310,,, ,
160310,,, ,
160310,,-300, ,
160310,+4300,+4000, ,
160310,,, ,
160310,,, ,
160310,+0,+0, ,
160310,+4300,+4000,合計,
160310,-5800,-7000,当座預金増減,
160310,,2582200,当座預金残高,
160310,,2336600, ,
160310,,1903700, ,
160310,,1903700, ,
160310,,245600, ,
160310,,,マネタリーベース,
160310,,積み期間（2/16～3/15日）の所要準備額（積数）,積み期間（2/16～3/15日）の所要準備額（積数）,1922800
160310,,積み期間（2/16～3/15日）の所要準備額（1日平均）,積み期間（2/16～3/15日）の所要準備額（1日平均）,66300
160310,,3/11日以降の残り要積立額（積数）,3/11日以降の残り要積立額（積数）,100
160310,,3/11日以降の残り要積立額（１日平均）,3/11日以降の残り要積立額（１日平均）,0
