date,expected_value,preliminary_value,name,confirmed_value
160607,,,,
160607,1100,1200,銀行券要因,
160607,4000,4400,財政等要因,
160607,5100,5600,資金過不足,
160607,12800,12800, ,
160607,10000,10000, ,
160607,,, ,
160607,,, ,
160607,,, ,
160607,,, ,
160607,,, ,
160607,,, ,
160607,,, ,
160607,-400,-400, ,
160607,-200,-200, ,
160607,400,400, ,
160607,,, ,
160607,,, ,
160607,,, ,
160607,,-100, ,
160607,+22600,+22500, ,
160607,,, ,
160607,,, ,
160607,+0,+0, ,
160607,+22600,+22500,合計,
160607,+27700,+28100,当座預金増減,
160607,,2855400,当座預金残高,
160607,,2571500, ,
160607,,2129900, ,
160607,,2129900, ,
160607,,283900, ,
160607,,,マネタリーベース,
160607,,積み期間（5/16～6/15日）の所要準備額（積数）,積み期間（5/16～6/15日）の所要準備額（積数）,2141100
160607,,積み期間（5/16～6/15日）の所要準備額（1日平均）,積み期間（5/16～6/15日）の所要準備額（1日平均）,69100
160607,,6/8日以降の残り要積立額（積数）,6/8日以降の残り要積立額（積数）,2100
160607,,6/8日以降の残り要積立額（１日平均）,6/8日以降の残り要積立額（１日平均）,300
