date,expected_value,preliminary_value,name,confirmed_value
160707,,,,
160707,-300,-100,銀行券要因,
160707,-22200,-20500,財政等要因,
160707,-22500,-20600,資金過不足,
160707,,,国債買入,
160707,,,国庫短期証券買入,
160707,,,国庫短期証券売却,
160707,,,国債買現先,
160707,,,国債売現先,
160707,,,共通担保資金供給（本店）,
160707,,,共通担保資金供給（全店）,
160707,,,ＣＰ買現先,
160707,,,手形売出,
160707,-200,-200,ＣＰ等買入,
160707,,,社債等買入,
160707,,,ＥＴＦ買入,
160707,,,Ｊ-ＲＥＩＴ買入,
160707,,,被災地金融機関支援資金供給等,
160707,,,貸出,
160707,100,100,国債補完供給,
160707,,-100,-100,
160707,-100,-200,小計（除く貸出支援基金）,
160707,,,成長基盤強化支援資金供給,
160707,,,貸出増加支援資金供給,
160707,+0,+0,小計（貸出支援基金）,
160707,-100,-200,合計,
160707,-22600,-20800,当座預金増減,
160707,,3033000,当座預金残高,
160707,,2740100,準備預金残高,
160707,,2265500,積み終了先,
160707,,2265500,超過準備,
160707,,292900,非準預先残高,
160707,,,マネタリーベース,
160707,,積み期間（6/16～7/15日）の所要準備額（積数）,積み期間（6/16～7/15日）の所要準備額（積数）,2076200
160707,,積み期間（6/16～7/15日）の所要準備額（１日平均）,積み期間（6/16～7/15日）の所要準備額（１日平均）,69200
160707,,7/8日以降の残り要積立額（積数）,7/8日以降の残り要積立額（積数）,700
160707,,7/8日以降の残り要積立額（１日平均）,7/8日以降の残り要積立額（１日平均）,100
