date,expected_value,preliminary_value,name,confirmed_value
161011,,,,
161011,700,900,銀行券要因,
161011,-40300,-38900,財政等要因,
161011,-39600,-38000,資金過不足,
161011,,,国債買入,
161011,,,国庫短期証券買入,
161011,,,国庫短期証券売却,
161011,,,国債買現先,
161011,,,国債売現先,
161011,,,共通担保資金供給（本店）,
161011,2000,2000,共通担保資金供給（全店）,
161011,-2500,-2500,"-2,500",
161011,,,ＣＰ買現先,
161011,,,手形売出,
161011,3500,3500,ＣＰ等買入,
161011,-300,-300,-300,
161011,,,社債等買入,
161011,200,200,ＥＴＦ買入,
161011,,,Ｊ-ＲＥＩＴ買入,
161011,,,被災地金融機関支援資金供給等,
161011,,,貸出,
161011,400,400,国債補完供給,
161011,,-200,-200,
161011,,,米ドル資金供給用担保国債供給,
161011,+3300,+3100,小計（除く貸出支援基金）,
161011,,,成長基盤強化支援資金供給,
161011,,,貸出増加支援資金供給,
161011,+0,+0,小計（貸出支援基金）,
161011,+3300,+3100,合計,
161011,-36300,-34900,当座預金増減,
161011,,3054800,当座預金残高,
161011,,2760400,準備預金残高,
161011,,2290600,積み終了先,
161011,,2290600,超過準備,
161011,,294400,非準預先残高,
161011,,,マネタリーベース,
161011,,積み期間（9/16～10/15日）の所要準備額（積数）,積み期間（9/16～10/15日）の所要準備額（積数）,2088800
161011,,積み期間（9/16～10/15日）の所要準備額（１日平均）,積み期間（9/16～10/15日）の所要準備額（１日平均）,69600
161011,,10/12日以降の残り要積立額（積数）,10/12日以降の残り要積立額（積数）,300
161011,,10/12日以降の残り要積立額（１日平均）,10/12日以降の残り要積立額（１日平均）,100
